created_at,user.screen_name,lang,text,sentiment
Thu Dec 05 16:35:13 +0000 2019,SterileSpace,en,When to See a Doctor for Cold &amp; #Flu https://t.co/QAw4JYqsqF https://t.co/dSAJNynC70,negative
Thu Dec 05 16:35:13 +0000 2019,PAGNewYork,en,"An annual seasonal flu vaccine is the best way to help protect against #Flu.

#PAGNY COO Mr. Jorge Montalvo got his… https://t.co/lqUASvu9Py",positive
Thu Dec 05 16:30:16 +0000 2019,HealthyOklahoma,en,OSDH updated its weekly flu report of flu-associated deaths and hospitalizations. The deaths occurred in people ove… https://t.co/COFg8HuRH1,neutral
Thu Dec 05 16:30:00 +0000 2019,PHE_SouthEast,en,Did you know the #flu virus can live on hands and hard surfaces for up to 24hrs? This makes it easy for children to… https://t.co/VnxP9DdPLm,positive
Thu Dec 05 16:30:00 +0000 2019,SSMHealthMidMO,en,"As family and friends gather for the holidays, #flu activity is increasing. Now is the time to get a flu vaccine if… https://t.co/MWfGXvsK3T",neutral
Thu Dec 05 16:29:52 +0000 2019,Roy_Astro,en,#Vaccinate your children! Children in the world are dying right now because of #Flu https://t.co/d8XpyzacVe,positive
Thu Dec 05 16:14:31 +0000 2019,mynurses247,en,"It's that time of the year again, #flu season is in full swing🦠 ! Vaccination has been shown to have many benefits… https://t.co/doUnETO1Oj",positive
Thu Dec 05 16:10:36 +0000 2019,sonyabarlowuk,en,"Who else has this stupid viral that's going around 😓😨🥶🥵🤯😵🤢🤧

Sucks esp when you run your own business who pays you… https://t.co/iWMYqa1p4V",negative
Thu Dec 05 16:10:04 +0000 2019,PDIHealthcare,en,Everyone can do their part. Treat yourself to 1 FREE CE course and learn about the public health impact of influenz… https://t.co/ARgXEq5294,positive
Thu Dec 05 16:10:00 +0000 2019,TowerHamletsCCG,en,Have you had your #flu vaccine yet? There's still time. See https://t.co/6NA7a1XyDC to book your jab at your local… https://t.co/Ukjwptf7lt,neutral
Thu Dec 05 16:05:07 +0000 2019,Beaumont_BBJI,en,"As family and friends gather for the holidays, #flu activity is increasing. Now is the time to get a flu vaccine if… https://t.co/hokV712OOc",neutral
Thu Dec 05 16:03:02 +0000 2019,DrugwatchTerry,en,"This #hospital system had just 9 #flu cases by this time last year. This year, it's dealing with 1,400. What's behi… https://t.co/vH17kqNmZ8",neutral
Thu Dec 05 16:02:17 +0000 2019,NCPublicHealth,en,"Pregnant women: The #flu vaccine can not only help protect you, but can also protect your baby for several months a… https://t.co/nnoSdMFxPw",positive
Thu Dec 05 16:02:12 +0000 2019,sabinvaccine,en,#DYK: #Flu can worsen #asthma and #COPD? Annual flu #vaccination is the best defense. Learn more:… https://t.co/OzvF5mogzY,positive
Thu Dec 05 16:02:10 +0000 2019,M_YousafAhmad,en,"As we enter into December and the festive period, #flu #Influenza remains high on the @CareUK_HC @careuk agenda for… https://t.co/2ble5N90qn",positive
Thu Dec 05 16:01:09 +0000 2019,HomeVisitingLA,en,Get your flu shot today! The CDC recommends flu vaccines for  pregnant women and babies 6 months and older. #flu… https://t.co/Vd4o4X8aPj,positive
Thu Dec 05 16:00:24 +0000 2019,HRSAgov,en,"With the cold &amp; #flu season upon us, it is important to keep safety tips in mind for both prescription and over-the… https://t.co/lRE698yaoV",negative
Thu Dec 05 16:00:16 +0000 2019,NHSEastEngland,en,"For most children the #flu vaccine is not an injection, just a quick nasal spray.
 
Don’t put off it off. Ask your… https://t.co/6SxgulHXMq",positive
Thu Dec 05 16:00:14 +0000 2019,NEEFusa,en,People with asthma are at high risk of developing serious #flu complications even if their symptoms are mild and co… https://t.co/Cyfo5U9OJ1,positive
Thu Dec 05 16:00:02 +0000 2019,AZDHS,en,"It is not too late to get a #flu vaccine. @CDCFlu recommends vaccination for everyone 6 months and older, as long a… https://t.co/CNxs1zY3kz",negative
Thu Dec 05 16:00:00 +0000 2019,USAPHC,en,"How #flu can affect you and your family and why a flu vaccine is so important.

https://t.co/eNdsZ2BGfP  #NIVM https://t.co/dOc2SAuu7l",positive
Thu Dec 05 16:00:00 +0000 2019,ukhealthradio,en,"The Robert Scott Bell Show @rsbellmedia on @ukhealthradio - Freedom to ask questions, Pro-vax Facebook war, #Autism… https://t.co/s2LuEamXqG",neutral
Thu Dec 05 16:00:00 +0000 2019,SomersetCouncil,en,A nasal #flu vaccination has been offered to all school children in #Somerset primary schools for the first time th… https://t.co/bVWdu9qB5U,positive
Thu Dec 05 15:55:11 +0000 2019,MRAN_AL,en,"Even if you have already gotten sick with flu, you can still benefit from a #flu vaccine. More facts:… https://t.co/hZ9Aea8gZ8",negative
Thu Dec 05 15:54:32 +0000 2019,ImmunoCanada,en,Raise awareness this flu season. Tag Immunodeficiency Canada in your flu shot pic and you'll be entered to win a $1… https://t.co/UPJykzhr7p,positive
Thu Dec 05 15:54:02 +0000 2019,orau,en,#VR isn't only for gamers &amp; students 🕹️ Researchers at ORAU and @UGAGrady are studying VR simulations that could en… https://t.co/ZmoI1v8xRo,neutral
Thu Dec 05 15:52:02 +0000 2019,DrKhabbazCDC,en,"Getting recommended vaccines is one important way you can #GetAheadofSepsis. This #NIVW, protect yourself and your… https://t.co/Fib7aoAKOO",positive
Thu Dec 05 15:51:02 +0000 2019,ProtectMeWith3,en,It’s that time of year again…#fluseason. It’s not too late to get a flu #vaccine to help protect yourself and your… https://t.co/yqEF4lVSfV,negative
Thu Dec 05 15:50:33 +0000 2019,SMHillman,en,Especially when you have the #flu! #itsnotmanflu https://t.co/sAqf3qKipM,neutral
Thu Dec 05 15:50:08 +0000 2019,velocitycr,en,The flu got off to an early start &amp; according to the CDC as of November it’s already made an appearance in all 50 s… https://t.co/BUBJBKEq3L,positive
Thu Dec 05 15:50:06 +0000 2019,isirvAVG,en,"6 deaths linked to #flu in Arkansas, health department says https://t.co/4oMYAwA9oJ",neutral
Thu Dec 05 15:48:14 +0000 2019,VaccineChoiceCA,en,"Union says new agreement will end 'punitive nature' of previous policy ""[ensures] the professional judgement of nur… https://t.co/dPcnzNppBA",positive
Thu Dec 05 15:41:37 +0000 2019,MCHCP,en,It’s #NationalInfluenzaVaccinationWeek! Remember: #flu vaccination is the most important way to prevent the flu acc… https://t.co/osB5sm3azk,positive
Thu Dec 05 15:41:17 +0000 2019,LegacyPremium,en,"Norovirus closes 1,100 hospital beds in England https://t.co/fa1wtt7Xp1 #preppers #survival #pandemic #shtf #flu https://t.co/7J7yU1GCwi",neutral
Thu Dec 05 15:37:00 +0000 2019,Alzheimers_NIH,en,It’s National Handwashing Awareness Week! DYK that the #flu virus can live on a surface for hours? Washing your han… https://t.co/Igre2e2JgC,positive
Thu Dec 05 15:33:34 +0000 2019,HHSRegion7,en,An important message from CDC Director Robert Redfield as the #flu season begins to gain momentum: https://t.co/D2M6wnYDm5,positive
Thu Dec 05 15:33:02 +0000 2019,harrishealth,en,Troubleshooters is offering #free #immunizations and #flu shots for children two months to 18 years. See where Trou… https://t.co/CSgMcML9c5,positive
Thu Dec 05 15:31:59 +0000 2019,PegoReigosa,en,#EULAR recommendations for #vaccination in adult patients with #autoimmune inflammatory rheumatic conditions... by… https://t.co/kBd7jhJHpB,positive
Thu Dec 05 15:31:58 +0000 2019,Cait46726904,en,"Good news, bad news.... good news, I have successfully endured the flu and am able to renter society. Bad news, I’m… https://t.co/FWXgHXr7e2",positive
Thu Dec 05 15:30:42 +0000 2019,CDPHga,en,It’s not too late to vaccinate! Get your #flu shot today and stay protected this holiday season.… https://t.co/b5EKma5jpZ,negative
Thu Dec 05 15:30:37 +0000 2019,MHCCMD,en,Getting a #flu vaccine isn’t just about keeping you healthy; it’s also about helping to protect everyone around you… https://t.co/TDYQQfMX3a,positive
Thu Dec 05 15:30:34 +0000 2019,CurrusRx,en,"It's not too late! Visit your local independent #pharmacy and get your #flu shot today. 

#FightFlu #NIVW… https://t.co/tZ8vIPL0Uw",negative
Thu Dec 05 15:27:51 +0000 2019,RVAHealthDept,en,There are many reasons to get a flu vaccine. It can reduce your risk of #flu and its potentially serious complicati… https://t.co/MrRomNYdFP,positive
Thu Dec 05 15:26:06 +0000 2019,jocogov,en,"In the Board of County Commissioners meeting, there is a proclamation to proclaim this week as National Influenza V… https://t.co/vDS4YRTdZS",neutral
Thu Dec 05 15:25:55 +0000 2019,SedgwickCounty,en,It is not too late to get a #flu vaccine. @CDCFlu recommends #vaccination for everyone 6 months and older as long a… https://t.co/l9S2dadSVx,negative
Thu Dec 05 15:17:20 +0000 2019,mark_borthwick,en,"#Flu is coming in UK

80 new admissions to ICUs last week
330 new hospitalised cases last week
GP surveillance show… https://t.co/ZmRxGrYfL5",positive
Thu Dec 05 15:16:54 +0000 2019,SouthcoastHlth,en,It’s National Influenza Vaccination Week! Have you gotten your #flu vaccine? Visit https://t.co/7JPqOQVLCo for more… https://t.co/cafzbzHPtJ,positive
Thu Dec 05 15:15:09 +0000 2019,SenLisaBoscola,en,Protect yourself. Protect your family. Everyone needs a #flu vaccine. It's not too late to get a #FluVaccine!… https://t.co/nLpGNwIT33,negative
Thu Dec 05 15:09:26 +0000 2019,VictusHWC,en,It’s that time of year again - flu season. It’s not too late to get a flu vaccine to help protect yourself and your… https://t.co/dMIWPgAtMt,negative
Thu Dec 05 15:07:00 +0000 2019,DepSecHargan,en,Flu can be serious even among healthy children. A recent study looking at multiple #flu seasons found that about ha… https://t.co/kMV7kIyUeP,positive
Thu Dec 05 15:06:42 +0000 2019,MinorityHealth,en,"As family and friends gather for the holidays, #flu activity is increasing. Now is the time to get a flu vaccine if… https://t.co/JZva3rAkaf",neutral
Thu Dec 05 15:05:59 +0000 2019,DCHStrust,en,Thank you to Leanne for sharing her story as a reminder of why you should get your #flu jab.... https://t.co/bcKmpkeira,neutral
Thu Dec 05 15:04:00 +0000 2019,SSMHealthSaints,en,"As family and friends gather for the holidays, #flu activity is increasing. Now is the time to get a flu vaccine if… https://t.co/myAfWoafWp",neutral
Thu Dec 05 15:02:49 +0000 2019,Physician360,en,The doctor's office can be expensive. #Telemedicine consultations for #flu and #strepthroat include a #prescription… https://t.co/56SV4F7kKY,negative
Thu Dec 05 15:02:17 +0000 2019,HHS_HealthReg7,en,"As family and friends gather for the holidays, #flu activity is increasing. Now is the time to get a flu vaccine if… https://t.co/DSWIkd4JzT",neutral
Thu Dec 05 15:02:07 +0000 2019,GNYHA,en,The holidays are quickly approaching and #flu activity is increasing. Now is the time to get a flu shot. #NIVW #FightFlu,neutral
Thu Dec 05 15:01:54 +0000 2019,CCDH_Maryland,en,"As family and friends gather for the holidays, #flu activity is increasing. Now is the time to get a flu vaccine if… https://t.co/LEJoxcUQ5q",neutral
Thu Dec 05 15:01:42 +0000 2019,helpmeorganics,en,"Don't fall prey to all the viruses around at the minute...use  ""help me, i'm feeling under the weather"" #organic es… https://t.co/CpuxfWDjDD",neutral
Thu Dec 05 15:01:05 +0000 2019,kaminhealth,en,"Flu Season is here! 🤧🤧🤧🤧
Protect yourself and wash your hands often!
#fluseason #flu #KāminHealth #urgentcare https://t.co/kebZXnT0hA",neutral
Thu Dec 05 15:00:50 +0000 2019,TIPHtweets,en,There are many reasons to get a flu vaccine. It can reduce your risk of #flu and its potentially serious complicati… https://t.co/4c5DZLfClt,positive
Thu Dec 05 15:00:17 +0000 2019,GoHealthyPeople,en,Help prevent seasonal #flu in your community. Share @healthfinder’s resource with your networks: https://t.co/4tS0j9XHdf #NIVW #FightFlu,neutral
Thu Dec 05 15:00:01 +0000 2019,MontefioreNYC,en,Can the #flu vaccine give you the flu? Dr. Priya Nori from @MontefioreID breaks down this persistent flu myth for… https://t.co/a1iwUFx3Pv,negative
Thu Dec 05 15:00:00 +0000 2019,TheGryphonLeeds,en,"Schools in Leeds were forced to shut due to flu-like viruses spreading. At one school, approximately 50 children we… https://t.co/mPipgLeJ0B",negative
Thu Dec 05 15:00:00 +0000 2019,SHSU_OHP,en,#Flu vaccination cannot cause flu illness. Learn more facts about common flu misconceptions here:… https://t.co/aHgMrhihjG,positive
Thu Dec 05 15:00:00 +0000 2019,PAHealthDept,en,I want the #flu as a holiday gift 🎁...𝙨𝙖𝙞𝙙 𝙣𝙤 𝙤𝙣𝙚 𝙚𝙫𝙚𝙧! Get your flu vaccine now + spread cheer this #holidayseason… https://t.co/AdYRpusBiN,neutral
Thu Dec 05 14:57:23 +0000 2019,AIRWorldwide,en,US #flu activity rises again as study highlights #H1N1 severity. https://t.co/zaoeu6Hawv via @CIDRAP,neutral
Thu Dec 05 14:56:38 +0000 2019,PharmacyU,en,Start with #pharmacists and the #flushot. Best ways to fight the #flu over the holidays https://t.co/86Oea1K2vG,positive
Thu Dec 05 14:56:00 +0000 2019,HealthNYGov,en,One thing you may not want to receive this holiday season from family or friends? The #flu. It’s time to get that f… https://t.co/WeZW4sSNZ7,neutral
Thu Dec 05 14:54:49 +0000 2019,psfmedicine,en,Cold and flu season is here. It’s not too late to get your flu shot during National Influenza Vaccination week! To… https://t.co/pzyC84hmy9,negative
Thu Dec 05 14:51:51 +0000 2019,SaTH_IPC,en,Do you still need your #flu vaccine? 💉 call the clinical staff ‘flu hotline’ ext 2525. Open from 10-4pm. 9th-13th D… https://t.co/xAix1vrVpp,neutral
Thu Dec 05 14:51:06 +0000 2019,AdvantaJasreet,en,"Let's avoid the winter #cold and #flu❄️🤧

For those of you with #children, make sure they are fully wrapped up befo… https://t.co/WGrnWRk4RK",negative
Thu Dec 05 14:47:24 +0000 2019,AmeshAA,en,Survey: Majority of Americans worry about catching the #flu https://t.co/swGGjOXPs4,positive
Thu Dec 05 14:45:02 +0000 2019,healthfinder,en,Get to know the symptoms of the #flu so you recognize them in yourself or in other people. Check out our resources… https://t.co/mot6oc2lqQ,negative
Thu Dec 05 14:45:00 +0000 2019,PurdueUnivNews,en,"Talking to your kids about how to avoid the #flu is important, says @PurdueHHS prof. https://t.co/KxWNnDSR60 https://t.co/65Fax4CCRU",positive
Thu Dec 05 14:41:35 +0000 2019,SCHD_5_1,en,The @GaDPH wants you to stay healthy and happy this flu season! To learn more about how to protect yourself from th… https://t.co/hia8xqeS88,positive
Thu Dec 05 14:38:36 +0000 2019,CapnJonConnors,en,The plague continues. 4 of 4 in household on antibiotics. 3 of 4 in household diagnosed. Me: pneumonia. Jack: flu.… https://t.co/qqtPc9rtkP,neutral
Thu Dec 05 14:38:28 +0000 2019,GillMarsh8,en,The fantastic young people @voice_victoria and @b_and_fc working together with us  @LizMcGladdery @d1anacooper  and… https://t.co/4H6NGKdxTE,positive
Thu Dec 05 14:38:01 +0000 2019,BrainandLifeMag,en,It's National Influenza Vaccination Week. Find out if you can still get a #flu shot if you have a neurologic condit… https://t.co/zulvlVDNYj,neutral
Thu Dec 05 14:36:59 +0000 2019,RAHS_A2Flint,en,"#Flu vaccination helps protect women &amp; their babies during and after pregnancy, save children’s lives, prevent comp… https://t.co/YhWgKCOpO9",neutral
Thu Dec 05 14:31:32 +0000 2019,phsu54,en,".@BGOV This Year’s Flu Season Starting Strong, Severity Unclear: CDC https://t.co/0AHXSDoQ5O @_jacquie_lee… https://t.co/6TQz8KXu62",positive
Thu Dec 05 14:31:01 +0000 2019,Aging_Research,en,"Not only is this week National Influenza Vaccination Week, it's also National Handwashing Week! Make sure to get yo… https://t.co/TCLJl9VgYa",positive
Thu Dec 05 14:30:51 +0000 2019,WV_DHHR,en,Cancer patients and survivors have a higher risk of complications from #flu. Learn more about preventing infections… https://t.co/HDl7rdlt6x,positive
Thu Dec 05 14:30:09 +0000 2019,isirvAVG,en,Osivax Enters Agreement with U.S. National Institutes of Health to Test Universal #Flu Vaccine Candidate https://t.co/WUKeCdbHal,neutral
Thu Dec 05 14:30:00 +0000 2019,FLHealthDuval,en,"As family and friends gather for the holidays, #flu activity is increasing. Now is the time to get a flu vaccine if… https://t.co/T69hwCq5Py",neutral
